model,task,split,selection_protocol,grouping_mode,condition,metric_name,score,damage_pp,top2_hit,top5_hit,n_samples,checkpoint_path,seed,git_commit,notes
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,fps_knn,random_keep20,Instance mIoU (%),82.33341952487265,3.740906844689576,98.88228786099513,99.99986408315937,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,fps_knn,structured_keep20,Instance mIoU (%),53.79220689438357,32.28211947517866,89.01814014113604,99.96014238648226,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,fps_knn,largest_part_removed,Instance mIoU (%),45.646187204010225,40.428139165552004,90.95532889157099,99.99203187521746,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,fps_knn,xyz_zero,Instance mIoU (%),31.672479093724633,54.401847275837596,82.32479639657272,99.62728204375435,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,random_center_knn,clean,Instance mIoU (%),84.21465622088665,0.0,99.17807688543841,99.99981311434412,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,random_center_knn,random_keep20,Instance mIoU (%),78.9091111458309,5.305545075055747,98.44901895224426,99.99913353014091,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,random_center_knn,structured_keep20,Instance mIoU (%),53.40996925416791,30.80468696671874,88.20483075635003,99.95530034903445,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,random_center_knn,largest_part_removed,Instance mIoU (%),43.694204987238564,40.52045123364809,90.22550642614823,99.98589862778357,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,random_center_knn,xyz_zero,Instance mIoU (%),31.68928039734836,52.5253758235383,82.35627813478601,99.6287601393963,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,random_group,clean,Instance mIoU (%),56.54009813151445,0.0,92.89841303496868,99.99159014548539,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,random_group,random_keep20,Instance mIoU (%),57.188883426591076,-0.6487852950766282,92.93793085638484,99.99369685651531,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,random_group,structured_keep20,Instance mIoU (%),61.64412412146595,-5.104025989951502,91.48897238713467,99.99143723903967,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,random_group,largest_part_removed,Instance mIoU (%),46.66229382852459,9.877804302989858,89.02413747172929,99.96940172125088,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,shapenetpart,test,official_checkpoint_eval_time_grouping,random_group,xyz_zero,Instance mIoU (%),31.7175624266049,24.822535704909548,82.31879906597948,99.63061200635003,2874,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,2026,7b7b788b372fc32c8a1a3be6a88682b25bf1095f,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
