model,checkpoint_path,task,split,selection_protocol,condition,metric_name,score,clean_subset_score,damage_pp,mean_retained_unique_points,mean_repeated_forward_points,part_entropy_before,part_entropy_retained,metric_scope,logit_aggregation,n_samples,seed,script,git_commit,notes
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_only/pointmae/pointmae_obj_only_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_only,heldout_selection,random_keep10,Top-1 (%),39.759036898612976,,46.64371907711029,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_only/pointmae/pointmae_obj_only_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_only,heldout_selection,structured_keep80,Top-1 (%),83.47676396369934,,2.925992012023926,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_only/pointmae/pointmae_obj_only_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_only,heldout_selection,structured_keep50,Top-1 (%),67.46987700462341,,18.932878971099854,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_only/pointmae/pointmae_obj_only_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_only,heldout_selection,structured_keep20,Top-1 (%),32.185885310173035,,54.21687066555023,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_only/pointmae/pointmae_obj_only_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_only,heldout_selection,structured_keep10,Top-1 (%),15.318416059017181,,71.08433991670609,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_obj_only/pointmae/pointmae_obj_only_heldout_seed2026/ckpt-best.pth,scanobjectnn,obj_only,heldout_selection,xyz_zero,Top-1 (%),7.2289153933525085,,79.17384058237076,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objbg.pth,scanobjectnn,obj_only,official_checkpoint,clean,Top-1 (%),86.74699068069458,,0.0,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objbg.pth,scanobjectnn,obj_only,official_checkpoint,random_keep80,Top-1 (%),86.57487034797668,,0.1721203327178955,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objbg.pth,scanobjectnn,obj_only,official_checkpoint,random_keep50,Top-1 (%),86.23063564300537,,0.516355037689209,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objbg.pth,scanobjectnn,obj_only,official_checkpoint,random_keep20,Top-1 (%),75.21514892578125,,11.53184175491333,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objbg.pth,scanobjectnn,obj_only,official_checkpoint,random_keep10,Top-1 (%),44.234079122543335,,42.512911558151245,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objbg.pth,scanobjectnn,obj_only,official_checkpoint,structured_keep80,Top-1 (%),84.8537027835846,,1.8932878971099854,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objbg.pth,scanobjectnn,obj_only,official_checkpoint,structured_keep50,Top-1 (%),71.42857313156128,,15.3184175491333,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objbg.pth,scanobjectnn,obj_only,official_checkpoint,structured_keep20,Top-1 (%),33.90705585479736,,52.83993482589722,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objbg.pth,scanobjectnn,obj_only,official_checkpoint,structured_keep10,Top-1 (%),15.146300196647644,,71.60069048404694,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_objbg.pth,scanobjectnn,obj_only,official_checkpoint,xyz_zero,Top-1 (%),7.2289153933525085,,79.51807528734207,,,,,,,581,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_pb_t50_rs/pointmae/pointmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,clean,Top-1 (%),83.10201168060303,,0.0,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_pb_t50_rs/pointmae/pointmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,random_keep80,Top-1 (%),82.7897310256958,,0.31228065490722656,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_pb_t50_rs/pointmae/pointmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,random_keep50,Top-1 (%),81.67939186096191,,1.4226198196411133,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_pb_t50_rs/pointmae/pointmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,random_keep20,Top-1 (%),64.43442106246948,,18.667590618133545,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_pb_t50_rs/pointmae/pointmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,random_keep10,Top-1 (%),21.200555562973022,,61.901456117630005,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_pb_t50_rs/pointmae/pointmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,structured_keep80,Top-1 (%),81.02012276649475,,2.0818889141082764,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_pb_t50_rs/pointmae/pointmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,structured_keep50,Top-1 (%),67.83483624458313,,15.267175436019897,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_pb_t50_rs/pointmae/pointmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,structured_keep20,Top-1 (%),29.632198810577393,,53.469812870025635,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_pb_t50_rs/pointmae/pointmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,structured_keep10,Top-1 (%),13.497571647167206,,69.60444003343582,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/work/pointmae_heldout/experiments/heldout_pb_t50_rs/pointmae/pointmae_pb_t50_rs_heldout_seed2026/ckpt-best.pth,scanobjectnn,pb_t50_rs,heldout_selection,xyz_zero,Top-1 (%),7.078418135643005,,76.02359354496002,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_hardest.pth,scanobjectnn,pb_t50_rs,official_checkpoint,clean,Top-1 (%),84.80222225189209,,0.0,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_hardest.pth,scanobjectnn,pb_t50_rs,official_checkpoint,random_keep80,Top-1 (%),84.55933332443237,,0.2428889274597168,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_hardest.pth,scanobjectnn,pb_t50_rs,official_checkpoint,random_keep50,Top-1 (%),83.6918830871582,,1.1103391647338867,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_hardest.pth,scanobjectnn,pb_t50_rs,official_checkpoint,random_keep20,Top-1 (%),68.5634970664978,,16.238725185394287,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_hardest.pth,scanobjectnn,pb_t50_rs,official_checkpoint,random_keep10,Top-1 (%),27.41152048110962,,57.39070177078247,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_hardest.pth,scanobjectnn,pb_t50_rs,official_checkpoint,structured_keep80,Top-1 (%),81.36710524559021,,3.43511700630188,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_hardest.pth,scanobjectnn,pb_t50_rs,official_checkpoint,structured_keep50,Top-1 (%),67.93892979621887,,16.863292455673218,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_hardest.pth,scanobjectnn,pb_t50_rs,official_checkpoint,structured_keep20,Top-1 (%),27.827897667884827,,56.97432458400726,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_hardest.pth,scanobjectnn,pb_t50_rs,official_checkpoint,structured_keep10,Top-1 (%),12.421929091215134,,72.38029316067696,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/scan_hardest.pth,scanobjectnn,pb_t50_rs,official_checkpoint,xyz_zero,Top-1 (%),7.078418135643005,,77.72380411624908,,,,,,,2882,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_scanobjectnn_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"structured_keep drops a local anchor neighborhood by retaining farthest points, matching existing PointGPT support-stress protocol; input-level FPS is skipped when the H5 point count already equals npoints."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/part_seg_from_pretrain/best_model.pth,shapenetpart,test,finetuned_from_public_pretrain,clean,Instance mIoU (%),85.98890822558913,85.98890822558913,0.0,2048.0,0.0,4.308572027187023,4.308572027187023,unique_retained_original_points,mean_by_original_index,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,fd9da67bb59f04e034c8f98fa1e9f42244801318,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path. Support perturbation metrics are computed on unique retained original point indices. When retained support is resampled for the fixed-size forward pass, logits are averaged back to each original retained point before mIoU/top-k computation; checkpoint loaded with exact model-key coverage."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/part_seg_from_pretrain/best_model.pth,shapenetpart,test,finetuned_from_public_pretrain,random_keep80,Instance mIoU (%),86.05592160785648,86.09800211198808,0.04208050413160436,1638.0,410.0,4.308572027187023,4.308431140772585,unique_retained_original_points,mean_by_original_index,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,fd9da67bb59f04e034c8f98fa1e9f42244801318,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path. Support perturbation metrics are computed on unique retained original point indices. When retained support is resampled for the fixed-size forward pass, logits are averaged back to each original retained point before mIoU/top-k computation; checkpoint loaded with exact model-key coverage."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/part_seg_from_pretrain/best_model.pth,shapenetpart,test,finetuned_from_public_pretrain,random_keep50,Instance mIoU (%),85.81135821377515,86.21897476240564,0.4076165486304859,1024.0,1024.0,4.308572027187023,4.308330722767152,unique_retained_original_points,mean_by_original_index,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,fd9da67bb59f04e034c8f98fa1e9f42244801318,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path. Support perturbation metrics are computed on unique retained original point indices. When retained support is resampled for the fixed-size forward pass, logits are averaged back to each original retained point before mIoU/top-k computation; checkpoint loaded with exact model-key coverage."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/part_seg_from_pretrain/best_model.pth,shapenetpart,test,finetuned_from_public_pretrain,random_keep20,Instance mIoU (%),82.15741240017131,86.72346401561805,4.566051615446739,410.0,1638.0,4.308572027187023,4.308670216940106,unique_retained_original_points,mean_by_original_index,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,fd9da67bb59f04e034c8f98fa1e9f42244801318,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path. Support perturbation metrics are computed on unique retained original point indices. When retained support is resampled for the fixed-size forward pass, logits are averaged back to each original retained point before mIoU/top-k computation; checkpoint loaded with exact model-key coverage."
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/part_seg_from_pretrain/best_model.pth,shapenetpart,test,finetuned_from_public_pretrain,random_keep10,Instance mIoU (%),68.28928258824322,87.28768437607654,18.998401787833316,205.0,1843.0,4.308572027187023,4.309061537110124,unique_retained_original_points,mean_by_original_index,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,fd9da67bb59f04e034c8f98fa1e9f42244801318,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation. grouping_mode is an eval-time patchization perturbation with checkpoint/readout fixed; fps_knn is the unmodified path. Support perturbation metrics are computed on unique retained original point indices. When retained support is resampled for the fixed-size forward pass, logits are averaged back to each original retained point before mIoU/top-k computation; checkpoint loaded with exact model-key coverage."
